@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute mfp-1 numeric
@attribute mfp-2 numeric
@attribute mfp-3 numeric
@attribute mfp-4 numeric
@attribute mfp-5 numeric
@attribute mfp-6 numeric
@attribute mfp-7 numeric
@attribute mfp-8 numeric
@attribute mfp-9 numeric
@attribute mfp-10 numeric
@attribute mfp-11 numeric
@attribute mfp-12 numeric
@attribute mfp-13 numeric
@attribute mfp-14 numeric
@attribute mfp-15 numeric
@attribute mfp-16 numeric
@attribute mfp-17 numeric
@attribute mfp-18 numeric
@attribute mfp-19 numeric
@attribute mfp-20 numeric
@attribute mfp-21 numeric
@attribute mfp-22 numeric
@attribute mfp-23 numeric
@attribute mfp-24 numeric
@attribute mfp-25 numeric
@attribute mfp-26 numeric
@attribute mfp-27 numeric
@attribute mfp-28 numeric
@attribute mfp-29 numeric
@attribute mfp-30 numeric
@attribute mfp-31 numeric
@attribute mfp-32 numeric
@attribute mfp-33 numeric
@attribute mfp-34 numeric
@attribute mfp-35 numeric
@attribute mfp-36 numeric
@attribute mfp-37 numeric
@attribute mfp-38 numeric
@attribute mfp-39 numeric
@attribute mfp-40 numeric
@attribute mfp-41 numeric
@attribute mfp-42 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
860,'2022/09/18 20:06:43:036',36,938.096619,332.988922,891.788025,301.839996,867.962158,253.025314,892.715149,209.876541,930.304688,192.307648,887.099548,209.79776,883.923706,165.770813,881.067383,208.393677,885.741516,227.792068,921.443604,214.114807,921.257996,172.587326,910.186157,220.577194,913.782898,231.942871,953.800781,225.15242,956.241333,191.131485,939.705078,238.461807,940.217957,250.279266,987.599426,241.955612,982.993286,215.788025,966.677307,247.642136,965.068726,260.111694,2,?,?
861,'2022/09/18 20:06:43:145',36,934.064026,333.94458,888.234009,301.910431,865.191711,251.946228,890.759216,209.102448,929.119934,194.126785,886.883057,209.303223,884.12915,165.298981,878.478455,207.401581,883.296204,226.507553,921.567749,213.59726,920.651794,172.730804,907.932129,220.516296,913.185669,231.403702,954.243408,224.585205,955.523743,189.772385,938.30719,236.952652,940.607056,248.837158,988.470947,241.389893,982.383423,214.697098,965.382813,246.523224,965.059937,259.416229,2,?,?
862,'2022/09/18 20:06:43:245',36,935.797791,332.783905,889.222534,302.024811,865.549805,252.66124,891.541077,209.452652,929.957153,193.493118,887.027283,208.112274,884.280884,164.698898,878.88678,207.332825,883.739014,226.332672,921.642456,212.674988,921.088806,171.62001,908.442017,220.161423,913.425659,231.025986,953.73175,223.899612,955.811707,188.827728,938.155823,236.933121,940.249939,248.556519,987.110901,241.222626,982.160339,215.492218,964.824707,247.953094,964.023193,260.575897,2,?,?
863,'2022/09/18 20:06:43:335',36,932.689758,332.479645,886.638794,300.668213,864.65094,251.660583,891.016907,209.490738,928.433289,192.496216,886.482056,209.013824,883.597107,165.344437,877.045776,206.333542,881.320862,225.675278,920.993652,213.557938,920.107544,173.660797,907.140991,220.722794,912.417725,231.455521,953.327698,224.625351,954.092285,190.435425,936.595581,237.54718,938.793091,249.127502,987.178894,241.306152,980.806152,215.137543,963.978027,247.080109,963.619507,259.404297,2,?,?
864,'2022/09/18 20:06:43:457',36,933.982605,333.814941,887.632935,302.152008,864.972168,252.135056,892.157898,209.585968,930.263306,193.142715,885.673767,208.803864,882.81958,165.899857,877.424805,208.6082,882.011658,227.058411,920.53125,213.184204,919.249634,172.278198,906.80957,220.764099,912.231567,231.307983,953.096985,224.688644,954.399719,189.336838,936.741272,237.712601,939.313354,249.565521,987.02124,242.035507,980.60675,216.789368,963.305176,248.780701,963.049683,260.686371,2,?,?
865,'2022/09/18 20:06:43:532',36,934.090637,334.612396,887.679077,303.595978,864.765686,253.164612,890.946716,210.378906,928.792725,194.151352,885.427002,209.35878,883.003662,165.653732,877.819336,208.194077,882.995972,227.360855,920.364014,213.534729,919.7052,172.949509,906.978638,221.09436,912.609009,231.91246,952.99353,224.70549,954.607178,190.116547,936.72876,237.585693,939.349121,249.047852,987.096924,241.857086,981.030273,216.641571,963.644043,248.638153,963.322632,260.850677,2,?,?
866,'2022/09/18 20:06:47:275',37,265.139343,487.445343,305.773651,480.499664,348.319702,451.065002,351.999237,413.223236,323.702026,392.052521,333.485992,377.2005,340.219177,337.401794,332.088013,374.790985,327.031219,398.938751,293.210327,373.750214,296.141052,340.349152,296.415985,390.962433,298.736053,411.006561,254.959839,380.43808,253.539673,357.789734,262.078064,406.268585,267.201141,424.395172,216.86853,394.046021,215.403214,380.155701,228.24649,413.118988,235.391785,426.504578,2,?,?
867,'2022/09/18 20:06:47:358',37,262.014771,487.292755,305.361664,479.387604,348.138489,447.421265,352.520508,409.683258,323.994446,392.777466,332.476257,376.904083,338.80481,336.394745,330.663208,374.951111,326.406494,400.315399,292.672791,374.456604,294.691498,338.805664,295.259399,389.958008,298.047638,413.299774,254.322189,381.734039,252.286148,357.3927,261.385376,406.549835,267.136475,427.298859,216.291885,395.744324,214.517532,380.204163,227.686035,413.226318,235.315384,428.367828,2,?,?
868,'2022/09/18 20:06:47:447',37,263.733551,488.722168,306.651276,478.862854,348.750305,446.792419,349.989319,409.057953,321.191528,391.373657,333.563599,375.674561,339.004364,336.282166,331.259888,373.049133,327.36087,397.892883,293.322418,373.173126,294.005615,339.1026,295.659302,389.61441,298.870728,411.997559,254.85701,380.728668,251.270981,358.350708,261.600037,406.598175,268.052216,426.000763,216.144104,395.099396,213.664261,380.855347,227.926865,412.538971,236.916031,426.294342,2,?,?
869,'2022/09/18 20:06:47:559',37,262.397583,489.469879,306.048615,480.395905,351.095276,448.373047,354.052307,409.886932,324.432068,393.894928,332.653625,376.466827,339.214447,336.724121,329.995056,374.422485,324.468262,397.711029,293.450684,373.686859,295.087982,339.237427,295.793335,389.9776,297.791016,410.918488,255.207642,380.576996,253.133759,355.506317,262.502228,405.151245,267.103882,424.657806,216.285843,394.289093,215.479568,378.52124,228.573456,411.27774,235.198944,425.180817,2,?,?
870,'2022/09/18 20:06:47:631',37,262.87381,489.667969,306.518372,480.509277,351.048157,447.589233,350.967682,408.282257,320.050629,389.914734,333.585022,375.492218,340.106781,336.406464,330.891693,374.129395,325.46051,398.311829,293.591309,372.692169,295.978485,338.715485,296.653229,389.330292,298.427765,411.980438,255.537125,379.480682,253.084961,354.117218,262.865448,404.149902,268.131226,425.953918,216.639343,393.256805,216.040817,377.958221,229.691803,410.687714,237.428604,425.72644,2,?,?
871,'2022/09/18 20:06:47:715',37,261.847107,489.306519,306.103851,479.95282,349.955109,448.14975,351.958679,409.889435,322.857849,390.893585,333.119324,377.13913,341.294617,337.001801,333.437469,369.474854,327.327942,395.512329,293.365356,374.26712,295.770844,338.81839,296.696411,387.926392,298.976501,414.400696,255.273865,381.355072,253.395752,356.460907,262.959106,404.536774,268.434906,428.193207,216.329422,395.649902,215.202316,380.243347,228.522873,411.792969,236.729004,427.498627,2,?,?
872,'2022/09/18 20:06:47:800',37,263.038269,488.812775,308.369415,478.74707,351.760315,446.131226,352.226624,407.208771,322.656403,390.544861,334.355347,376.143127,342.172211,336.976349,334.218719,371.320984,329.315948,396.804321,294.71167,373.268494,297.682953,338.744019,298.293915,388.386749,300.029999,412.261841,256.834534,380.379608,255.125671,355.620117,263.779266,403.589874,268.148346,424.522278,218.323029,394.562653,217.787079,377.479675,230.392944,408.539825,237.019531,422.549683,2,?,?
873,'2022/09/18 20:06:47:881',37,262.641937,487.98999,307.177338,479.272308,349.719177,447.574005,351.925995,410.245148,326.673309,391.792969,334.372894,375.720306,342.708801,335.181702,334.009338,370.356445,327.303192,397.660004,293.974823,373.058075,296.755554,337.023193,297.170959,386.716522,298.957672,412.623352,255.439148,380.023651,254.548615,355.598572,263.264923,404.54129,268.175079,427.347748,217.05069,394.449615,217.104721,378.614319,229.400909,410.601959,236.64035,425.817291,2,?,?
874,'2022/09/18 20:06:47:978',37,265.200836,487.497498,309.345734,477.244629,352.865234,445.109833,351.822052,406.991669,323.063202,386.916504,335.837555,372.834656,342.276978,334.456238,333.815979,371.496552,328.889038,397.387817,295.388428,370.361877,297.955872,336.730713,298.165863,388.164001,299.877686,412.518341,256.845764,377.509216,255.169708,353.827515,263.983978,403.799347,268.65744,425.35495,217.823105,391.81778,217.795349,376.625793,230.629868,409.543884,237.67453,424.025909,2,?,?
875,'2022/09/18 20:06:48:063',37,264.20285,487.845184,307.719421,477.919128,350.676575,446.898254,352.691162,410.456085,326.008118,391.43634,333.608887,374.205322,340.254242,334.998444,332.955963,370.918121,329.159119,395.186584,293.774475,371.988739,297.531952,337.105591,297.873596,387.199951,300.051208,410.58905,255.600464,379.366028,255.577469,356.028992,264.115417,406.13501,268.919922,428.180298,217.040894,393.510071,216.984863,377.600098,230.162018,410.578918,237.65358,426.21228,2,?,?
876,'2022/09/18 20:06:48:128',37,265.141693,488.403442,306.318909,480.265778,348.887024,451.717224,353.475525,415.945038,329.295624,392.111572,333.61908,378.148865,342.903198,337.232605,334.991608,365.77124,329.060486,389.421844,294.687744,373.351013,297.340118,339.094147,296.422211,387.014221,299.229553,410.16449,256.741821,378.620789,254.557159,358.513763,262.082642,406.092529,268.210876,425.90741,218.529572,391.319061,217.487579,379.493774,229.743042,412.972565,237.995224,427.403015,2,?,?
877,'2022/09/18 20:06:48:199',37,265.733978,487.703156,306.528564,479.841431,349.031342,450.567139,351.490967,414.708771,326.236908,392.775787,333.652496,379.11441,342.842163,337.15802,334.559753,369.725403,328.914764,394.707611,294.073456,375.578094,297.696686,339.597595,297.091736,388.227997,299.747406,410.645264,256.302551,381.697906,254.522186,358.11264,262.463104,405.457825,268.492828,424.978973,218.412018,394.889221,217.01889,379.353607,229.376755,412.100098,237.251923,426.820038,2,?,?
878,'2022/09/18 20:06:48:328',37,263.403564,486.124512,305.349396,478.499268,348.635498,449.604828,349.694183,412.147888,320.071747,391.318451,334.721405,375.795807,343.609314,337.117615,334.939545,372.969666,328.330048,396.868317,294.239075,371.579468,297.98288,338.832642,297.964111,389.41507,299.629578,410.730652,255.660553,377.688171,254.697739,358.557434,262.576202,408.012909,266.631226,426.464294,217.048157,390.715027,216.290817,379.934723,228.460983,413.748901,234.815399,426.633026,2,?,?
879,'2022/09/18 20:06:48:398',37,264.372711,486.812042,306.357666,478.824738,349.107483,449.492432,351.915283,412.873993,324.28833,392.881439,334.76593,376.405731,342.444702,337.232117,331.815979,372.847748,324.503418,399.547119,294.176758,372.488464,296.292175,338.159821,294.941071,388.853241,297.414063,414.038788,255.734177,378.668304,253.001556,356.180908,261.083191,406.105164,267.657928,428.493866,217.815216,392.12558,214.268768,377.914368,227.257767,411.91452,236.858063,427.866577,2,?,?
880,'2022/09/18 20:06:48:468',37,265.460785,487.313568,305.838654,479.004974,348.242004,449.991241,350.297485,414.173767,321.436584,393.495026,334.496002,376.198883,342.735779,337.102295,333.267029,371.939636,326.173218,397.03006,294.185974,372.979889,296.984467,338.733673,296.588806,389.94574,298.260071,414.239532,255.613831,379.936493,253.863297,357.134827,262.223938,408.100494,266.862061,430.47464,217.021942,394.14444,214.420349,378.299927,227.803787,412.381012,236.118347,428.793549,2,?,?
881,'2022/09/18 20:06:50:369',38,271.721466,312.239502,309.963928,304.783051,346.880463,273.995514,344.622955,233.578049,319.504517,206.355621,347.660858,217.520264,358.007751,187.076447,348.283813,180.611694,336.759796,188.570343,310.212189,206.762421,313.098755,175.031769,302.119934,213.857971,300.23053,243.101608,272.613831,206.197327,271.820587,182.058289,270.48526,225.284592,273.173157,253.281097,234.150406,214.485168,232.694122,194.158218,238.766037,223.714142,245.615051,244.788544,2,?,?
882,'2022/09/18 20:06:50:492',38,274.857819,315.786774,313.227783,306.999786,348.944122,275.792297,345.405212,236.279099,320.351624,208.793106,348.106628,218.145004,356.015961,186.234161,346.653442,183.84166,336.735718,194.455063,310.138031,208.152634,311.918518,177.937256,302.54071,218.477249,300.762085,247.822296,272.653748,208.314194,270.406281,182.94371,270.161804,226.775543,272.391815,254.78717,234.284821,217.505722,232.068176,196.690567,239.261459,227.742035,246.122147,249.31073,2,?,?
883,'2022/09/18 20:06:50:586',38,269.73465,316.303864,310.715576,308.800018,348.142548,276.71283,346.197174,235.260178,320.107239,207.456146,347.074646,219.387314,356.483521,188.168869,346.843292,184.491714,336.125214,192.792618,310.707703,208.948273,312.886505,177.170486,302.994629,217.502899,300.503723,248.21077,273.584015,208.591858,272.158173,184.113525,270.256592,230.052917,271.261658,260.012512,234.999939,216.758896,233.618454,196.899292,240.335403,228.283951,246.785309,250.281479,2,?,?
884,'2022/09/18 20:06:50:679',38,272.582428,318.672272,311.164307,308.913666,348.818237,278.130676,345.643066,237.03009,320.818207,208.500015,348.863251,220.411667,359.178528,193.401932,351.409668,186.690201,339.760498,192.076233,311.528534,208.812698,313.240997,179.365997,304.408752,220.777283,303.534973,247.903122,274.330414,208.362305,271.799896,187.219131,271.83432,233.08754,274.660461,258.200134,235.495483,217.404663,233.420074,200.008835,241.072815,232.77446,248.845596,252.250046,2,?,?
885,'2022/09/18 20:06:50:774',38,272.586304,317.321838,311.12738,309.771698,347.341766,278.332397,346.874146,237.624969,321.213806,209.500198,347.000977,221.54126,357.414124,192.282562,350.761993,186.471985,341.300659,193.32193,310.083679,210.820724,313.326904,179.171906,304.4375,216.731079,301.010071,245.624023,272.686218,211.131409,270.471344,187.132568,270.190369,231.770798,271.752472,260.609863,234.606003,220.652786,232.065521,200.035934,239.416565,231.184875,246.142502,253.247589,2,?,?
886,'2022/09/18 20:06:50:874',38,272.549011,317.870239,311.819702,310.066376,350.12915,278.026764,348.514038,235.969421,321.537659,209.207062,349.034912,218.852158,358.083313,186.924911,346.382202,192.318619,334.963959,208.918823,311.590302,208.607498,314.11853,177.492462,305.123322,218.288712,303.763916,247.835678,274.058319,209.225327,271.595764,185.89624,271.797058,231.460693,274.483429,260.090179,235.284119,218.98288,232.506638,199.993118,240.841583,231.568344,248.954132,252.636917,2,?,?
887,'2022/09/18 20:06:50:986',38,273.203857,319.378265,313.573853,309.858429,350.136353,278.376038,348.802643,237.35788,324.23642,209.564682,348.601532,218.362473,357.511932,187.088547,348.342255,188.103455,338.36734,200.179703,311.75412,208.367401,312.316711,176.254044,303.363068,217.823746,301.792328,248.236298,274.626648,208.936249,270.625336,184.563705,270.943176,230.60611,274.040283,259.138733,236.406876,218.670044,231.977066,198.263672,239.970459,230.830048,248.321198,252.770752,2,?,?
888,'2022/09/18 20:06:51:059',38,273.403595,321.909729,313.545105,311.743927,349.784729,279.342102,347.427795,237.16095,322.405548,210.75592,348.793182,220.52269,357.964447,188.521576,348.653564,186.335144,338.781738,196.531464,311.741974,210.523972,313.185547,178.116165,304.527405,218.258209,303.366577,248.216583,274.61499,211.031921,272.149933,186.107437,272.214355,230.908813,274.554291,260.04599,236.085419,220.679092,233.475815,200.431198,241.613937,231.251495,249.343872,253.114014,2,?,?
889,'2022/09/18 20:06:51:126',38,271.411316,320.449463,313.031189,311.841736,348.920166,281.00293,347.782837,239.736206,324.419525,210.711472,348.45166,220.047867,357.243896,187.680038,347.142914,187.52739,336.791382,199.523239,311.269867,210.067429,312.157318,178.495758,303.51413,217.888931,301.449677,248.805084,273.589203,210.76181,270.948273,186.459152,270.660736,232.039215,272.94751,262.463501,235.131805,220.541458,231.571045,200.939987,239.626251,232.583786,247.920013,255.220413,2,?,?
890,'2022/09/18 20:06:51:212',38,273.553101,320.944458,314.586151,311.148041,351.777832,278.614258,348.571594,236.447449,320.667999,211.415665,347.980621,217.834961,355.952484,187.595444,346.799866,191.476486,338.014862,204.676926,310.28064,208.662857,312.375458,177.985504,304.092621,219.525208,301.562256,251.290512,272.8125,209.767334,270.336426,187.329239,270.72229,233.971725,272.672791,264.383942,234.763657,219.722015,231.374359,198.805328,239.939606,230.743469,248.120026,253.90239,2,?,?
891,'2022/09/18 20:06:51:313',38,277.400391,321.32373,315.684662,311.107239,349.961548,278.884155,347.05603,236.809189,320.102661,209.592682,348.139832,218.553543,355.506256,187.012924,345.267029,189.285339,335.304321,202.676956,310.798248,209.612869,310.030457,178.649857,301.335693,219.901886,299.591736,251.048264,273.553833,210.812103,269.491333,187.517776,270.610046,233.325378,273.605804,263.065704,235.387421,220.899368,231.733475,201.240463,240.249054,234.09642,248.151337,256.832123,2,?,?
892,'2022/09/18 20:06:51:423',38,273.372253,319.882751,313.355499,310.81842,349.993317,278.469116,349.625305,237.613251,323.647705,210.970306,348.101837,221.155319,357.55069,186.949448,347.534851,187.089233,337.491302,201.3685,311.400787,212.121735,313.678162,179.056015,303.51181,221.673325,301.983093,253.416733,273.925842,212.449005,272.960693,186.058533,270.887177,231.751907,272.4776,261.859039,234.931335,220.712646,233.437973,199.010162,239.952972,230.277405,246.505249,252.966003,2,?,?
893,'2022/09/18 20:06:51:524',38,272.93576,322.599609,312.409393,313.438385,349.993713,281.357513,347.179504,238.608688,320.846619,211.009293,349.23233,220.193695,357.256165,188.7108,348.002289,189.176804,338.676727,200.084366,311.913971,210.230637,314.018036,178.179855,304.211639,219.915604,302.233246,250.916153,274.774445,210.374084,271.718719,185.89949,270.475739,233.208282,272.84433,263.860291,236.240997,219.151535,233.877136,200.457596,240.999619,232.878799,248.633102,254.688492,2,?,?
894,'2022/09/18 20:06:51:644',38,275.248749,324.057709,314.379272,312.32663,350.416199,280.433289,348.346405,238.782196,322.8992,210.999863,349.267548,218.994858,356.144531,188.457901,347.528656,192.713242,338.907501,205.829651,312.363678,209.505844,313.606628,179.111954,305.333282,219.900238,303.903625,248.926682,275.230164,210.445374,273.295288,187.335312,273.103271,234.132294,275.292297,263.554321,236.76358,220.471207,234.000015,201.168015,241.838913,233.780487,249.567886,255.87532,2,?,?
895,'2022/09/18 20:06:51:728',38,277.987,325.378815,317.90564,312.046997,351.932373,279.66272,349.181458,239.14241,324.859467,210.079941,350.555176,222.212646,359.542694,190.762009,350.31958,187.238403,339.279144,198.637253,312.862762,213.075821,315.151611,182.063843,304.287354,223.496506,301.565338,254.139481,275.579193,214.007446,273.434601,188.290817,272.223633,232.329666,274.269135,261.156952,237.222839,224.130966,232.90564,201.834122,240.846863,232.094223,249.477753,254.112976,2,?,?
896,'2022/09/18 20:07:04:103',39,976.720032,588.858032,972.874146,529.44873,950.204468,472.932343,932.643555,435.207123,946.960754,402.990265,916.100403,498.149689,848.953735,503.309082,805.197388,506.673096,769.732666,510.489563,907.777954,540.098083,831.752319,544.718811,782.6698,544.939575,744.033936,545.102783,899.891846,573.609375,829.073792,576.707458,783.208557,575.301453,747.078125,574.32959,892.905823,598.902527,835.399292,593.011841,800.218628,590.308167,770.212708,587.319336,3,?,?
897,'2022/09/18 20:07:04:202',39,978.109131,588.193848,971.95282,528.874695,949.187988,474.60556,931.984863,436.251984,945.003784,402.598511,917.965393,497.735687,848.795166,503.109467,804.694519,506.613617,768.815063,510.461151,910.924805,540.123962,832.221313,545.103943,783.147644,545.350708,744.495361,545.00708,903.226929,574.475647,829.394897,577.579956,782.6651,576.014282,746.067993,574.889343,895.698547,599.917236,835.541748,593.113403,799.980591,589.448853,770.04364,585.724365,3,?,?
898,'2022/09/18 20:07:04:306',39,977.067932,588.628845,971.724854,529.23999,948.427063,475.395721,931.016846,437.665222,944.169312,404.104279,915.90564,499.927917,848.345825,504.571747,804.659973,507.763123,768.770874,511.671539,907.635254,541.931519,831.692505,546.245667,783.263,546.244812,744.276062,545.824951,899.415833,575.809021,828.466797,578.243347,781.856201,576.695679,744.263672,575.735718,891.916565,600.8974,834.520264,593.614441,799.072144,590.097839,768.354736,586.752991,3,?,?
899,'2022/09/18 20:07:04:387',39,974.193115,587.481445,971.176636,528.435242,948.354187,473.113098,929.713867,437.710205,942.831787,404.531464,917.968872,500.184357,849.935669,505.551727,805.708862,508.02597,769.754639,511.063599,909.890137,543.239319,832.503113,547.777405,783.035339,547.233337,743.477051,546.049622,901.282959,577.117493,827.941223,579.602905,780.438965,577.200562,742.928223,575.193787,892.863037,602.058228,833.349915,594.047302,797.755615,589.837769,767.492126,585.569763,3,?,?
900,'2022/09/18 20:07:04:458',39,974.784851,583.723694,972.329346,526.457092,949.945374,471.582184,931.355957,435.473541,943.343384,402.027374,917.757629,499.637634,848.091797,505.701599,803.580994,508.512207,768.070984,512.370972,910.152954,543.037292,831.826111,547.718506,781.776855,547.406372,742.833862,547.265625,901.628723,576.791565,827.585693,578.89386,780.480469,576.708191,744.139893,575.134033,893.274048,601.697998,832.534729,594.357788,797.057983,590.757446,767.927612,587.318604,3,?,?
901,'2022/09/18 20:07:04:557',39,975.361328,582.950439,970.05603,525.47583,946.708313,470.386749,930.262451,434.18045,944.618469,403.319519,920.505066,498.752899,848.866516,504.821045,803.982178,507.694916,767.688354,511.108368,915.163513,542.682556,835.075684,547.307129,784.164551,546.889526,744.221558,546.170776,907.496033,577.233765,830.870728,579.526184,782.359558,576.549622,745.235229,573.970825,898.344421,602.632568,835.045227,594.792175,798.411316,590.222595,768.888672,586.027039,3,?,?
902,'2022/09/18 20:07:04:625',39,975.806213,582.968323,969.938293,524.977844,945.782959,470.125702,930.182983,432.659363,946.452698,401.356689,919.898621,498.786346,850.75647,504.061523,806.086792,507.230743,769.597717,511.138,913.292603,542.17572,835.195435,546.797913,784.603271,547.042297,744.42688,547.125122,905.268799,576.478577,831.309814,579.054688,783.791809,577.424194,746.472229,576.165588,896.472473,601.601929,835.470093,594.568481,798.484253,590.784546,767.839905,586.972717,3,?,?
903,'2022/09/18 20:07:04:694',39,976.112793,584.225342,969.609314,526.127686,946.152222,470.091705,930.421631,432.487671,946.720276,399.726166,921.238159,499.350616,850.288208,504.2323,805.168518,507.555176,769.015198,511.561249,914.600098,542.546875,834.710327,546.512207,784.168823,546.589111,744.552917,546.573059,906.516846,576.631042,831.031799,579.04071,783.303894,576.742493,746.13269,574.971924,897.548157,601.700012,835.899597,594.12738,799.535767,589.815247,769.105713,585.704468,3,?,?
904,'2022/09/18 20:07:04:760',39,976.397217,587.346619,969.117188,527.631836,945.42627,472.31842,930.005859,433.123108,945.081909,398.955444,922.175842,498.292084,850.710388,503.910583,804.829346,507.638184,768.052856,511.892639,915.466858,541.701111,834.499878,546.283081,783.418579,546.157654,743.424988,545.878479,906.924133,576.334534,830.64502,578.947632,782.388672,576.176147,745.09491,574.466187,897.72583,601.72168,835.053955,593.964905,797.983948,588.963989,767.359741,584.462463,3,?,?
905,'2022/09/18 20:07:04:876',39,977.082642,587.929871,970.638123,528.210754,947.221985,474.202423,930.531677,435.328369,942.6651,400.886871,918.960083,497.888275,847.135742,503.054474,802.451172,507.152496,766.472656,512.059143,912.254578,540.525269,830.792847,544.6828,781.123779,544.90979,742.316895,545.30835,904.390625,575.303406,827.623962,576.899231,780.450989,574.820374,743.786621,574.656677,896.418762,601.185669,833.446533,593.660645,797.15094,589.154236,766.616211,585.667664,3,?,?
906,'2022/09/18 20:07:04:970',39,975.833435,587.99884,971.902344,527.786865,949.383667,472.482971,929.995361,435.0961,941.460266,401.056946,917.543701,497.94519,848.590637,503.736267,804.082764,507.383667,768.02417,511.942596,910.799927,540.660889,831.400085,545.101929,781.186523,545.282776,741.708984,545.343018,903.211914,574.463623,829.352295,577.389099,781.673645,576.122375,744.131592,575.734131,895.948425,599.562439,835.12854,593.531799,798.861328,590.562561,768.184265,587.663391,3,?,?
907,'2022/09/18 20:07:07:495',40,1010.118713,350.521576,992.828003,296.916931,957.81604,243.946732,935.878052,203.631577,938.209106,166.199234,948.292297,255.216629,880.836792,262.128357,839.298828,268.760895,806.716553,274.09259,947.484131,293.263275,872.985474,298.945831,826.204895,301.848328,790.651794,302.618286,944.067383,329.945404,873.059204,334.498718,830.317078,334.991608,797.491699,332.96637,939.239746,362.919159,880.606445,368.144989,846.681641,367.852722,818.324341,363.425201,3,?,?
908,'2022/09/18 20:07:07:606',40,1010.531128,353.341522,993.162231,298.27124,957.624634,244.595276,935.343384,204.082047,937.62793,166.493774,948.552551,255.640121,881.031433,262.136322,838.612366,268.99649,805.036865,274.906219,948.356384,293.12973,872.869507,299.06366,824.780762,302.599792,788.168945,304.212616,945.24585,329.711609,872.601868,334.328461,828.751099,335.539429,795.55188,334.556854,940.147339,362.680969,880.344543,367.585632,844.896301,367.289124,815.605713,363.328766,3,?,?
909,'2022/09/18 20:07:07:686',40,1010.165405,352.307922,991.875732,297.733063,955.43335,244.437103,933.656616,203.10965,936.862549,165.359467,950.285767,255.341537,882.456604,261.777649,839.479126,268.308563,805.435181,273.606079,949.027832,293.086945,873.279419,298.863831,824.467773,302.643097,787.747192,304.447998,944.693848,330.213715,872.949097,334.130341,828.888428,335.348969,795.784973,334.525055,938.750061,363.50946,880.248718,368.464508,844.984863,368.418915,816.122437,364.821533,3,?,?
910,'2022/09/18 20:07:07:753',40,1009.182739,353.028931,991.645264,298.385681,955.463806,243.109375,933.513855,201.56929,936.642212,163.93956,948.542969,253.524719,880.401123,261.851349,837.87793,269.332367,804.620605,274.339111,947.921509,291.997986,872.058228,298.254913,823.541382,302.785828,786.986938,304.946594,944.213806,329.332581,872.609985,333.939178,828.754578,335.747498,795.388916,335.180389,938.501892,362.707611,880.248718,367.965424,845.437256,368.888763,816.146851,366.004028,3,?,?
911,'2022/09/18 20:07:07:824',40,1010.593628,352.046082,993.062805,297.270996,956.564636,242.915741,933.389404,201.482162,935.444275,163.59787,950.832458,254.362488,882.651672,261.144653,839.350342,267.94873,804.659912,273.341644,949.320618,292.509949,872.220337,298.444489,821.935913,302.181274,784.054626,304.15567,944.820007,329.77063,872.595886,334.021759,827.49292,335.226013,793.563477,334.328857,938.115845,363.334015,878.45105,368.108246,842.605591,368.161285,813.404236,364.805664,3,?,?
912,'2022/09/18 20:07:07:890',40,1009.408569,351.538025,991.564453,296.469269,956.107117,242.679214,934.632629,201.732422,935.286255,164.453857,948.270813,253.387878,879.007568,262.293915,836.105347,269.91626,802.309875,275.381958,947.912231,292.344482,870.757751,299.219055,821.182312,303.239929,783.724487,305.323883,944.516357,330.064301,871.06012,334.068848,825.744934,335.75885,791.499146,335.491516,938.962463,363.519196,878.964783,368.625092,843.273621,368.869354,814.296387,365.670227,3,?,?
913,'2022/09/18 20:07:08:002',40,1008.38916,349.503906,990.214233,295.777008,954.72522,242.787384,932.008789,202.074158,933.602783,164.246368,946.100342,254.326172,878.041077,262.128662,835.365112,269.137238,801.568298,274.645752,945.680908,292.921967,871.112793,298.65921,822.20752,302.669067,785.291199,304.769196,942.15271,330.305664,870.770935,333.597687,826.723938,334.755737,793.641968,333.809357,936.523499,363.873199,877.478882,368.211884,842.728516,368.0383,814.44043,364.552338,3,?,?
914,'2022/09/18 20:07:08:103',40,1006.274353,352.644867,987.23584,297.932434,952.149292,243.906723,931.80896,202.813751,932.353271,165.632965,940.995728,255.532425,872.917114,262.833984,830.581726,270.495636,796.626709,277.480438,940.70752,293.259766,866.606323,299.306152,818.854858,303.514008,782.275696,306.413635,938.392944,330.526672,868.385864,334.806824,826.654968,335.705719,794.999878,335.517303,934.298645,364.382477,876.723267,368.904114,842.624146,369.499268,814.340942,367.43457,3,?,?
915,'2022/09/18 20:07:08:205',40,1009.726257,350.13501,989.6026,296.588104,953.338318,244.019852,931.165894,203.727081,931.887268,166.416504,941.876465,256.234528,872.998901,264.033508,829.805786,271.440674,795.313416,277.691864,941.880798,294.202301,866.56427,300.279968,817.613525,304.750336,780.521179,307.385803,939.762268,331.682831,868.801025,336.365112,825.1297,337.679321,792.505371,336.74527,935.820679,365.62439,877.359253,370.735535,842.699341,371.111084,814.399353,368.158112,3,?,?
